OrderID,OrderDate,Gender,AgeGroup,Channel,ShipDate,ItemCode,MapCode,Quantity,Revenue,Cost
845886170,2019-12-24,Male,30s,Offline,,B10001,39,30,38661.3,32217.748
845898616,2019-05-01,Female,50s,Online,2019-05-02,D10001,30,41,30760.9,12942.607
845921361,2018-05-08,Male,50s,Offline,,A10001,37,84,33422.4,22723.492
845981013,2018-06-16,Male,50s,Offline,,A10001,17,75,10951.5,9126.260
845983588,2020-09-06,Female,20s,Online,2020-09-09,A10001,23,57,30365.4,14374.016
845996034,2017-05-28,Female,40s,Online,2017-06-05,B10001,32,52,10420.6,8683.813
846044099,2017-02-13,Female,30s,Offline,2017-02-18,B10001,26,41,24353.7,20294.760
846050107,2020-09-29,Female,30s,Online,2020-10-02,C10006,24,61,31599.2,26332.678
846052682,2018-08-16,Female,30s,Offline,2018-08-19,B10001,13,45,29391.3,20828.808
846117055,2020-10-08,Male,30s,Online,2020-10-09,C10001,20,83,37566.0,31305.012
846120059,2017-07-31,Male,30s,Online,2017-08-08,D10002,39,52,28363.2,21002.200
846214473,2017-01-28,Female,50s,Offline,,A10001,1,84,18885.1,15737.583
846345365,2020-03-15,Male,30s,Offline,,D10002,34,63,38441.8,18225.785
846375405,2017-02-05,Female,20s,Online,2017-02-07,A10001,3,44,34892.9,13537.916
846394717,2020-12-20,Female,30s,Offline,2020-12-28,D10002,35,74,30268.1,25223.399
846462523,2020-05-12,Male,20s,Online,2020-05-16,C10006,35,81,30326.8,16190.542
846500718,2020-02-25,Male,30s,Online,2020-02-27,C10003,15,64,39507.0,38945.839
846555221,2020-06-07,Female,20s,Online,2020-06-10,C10005,38,50,30667.9,16417.878
846650063,2018-01-06,Female,50s,Online,2018-01-08,B10001,21,71,22949.2,13154.400
846666800,2017-01-14,Female,30s,Offline,,C10003,31,79,14865.0,12387.461
846688687,2019-07-30,Female,30s,Offline,,C10007,32,84,30381.9,25318.242
846788680,2020-01-03,Male,50s,Offline,2020-01-06,A10002,40,31,37707.5,31422.883
846823441,2019-02-03,Male,30s,Offline,,C10001,39,84,17571.1,17562.960
846836316,2020-11-09,Female,40s,Online,2020-11-09,C10002,1,87,39232.5,39215.794
846839320,2018-08-25,Female,40s,Offline,,C10003,35,63,38572.5,31539.597
846876227,2019-03-07,Male,60s,Online,2019-03-11,B10001,5,60,19527.1,12482.064
846988236,2020-01-11,Male,30s,Online,2020-01-14,C10005,5,41,34284.3,13985.097
846992957,2017-01-22,Female,50s,Offline,,A10002,5,100,31172.4,19742.404
847015702,2017-01-04,Female,40s,Online,2017-01-07,B10001,39,51,14466.2,12055.175
847120416,2018-07-21,Female,20s,Online,2018-07-22,A10001,28,60,10039.7,8366.428
847123420,2018-04-04,Male,40s,Online,2018-04-06,B10001,35,63,16648.4,14185.925
847133719,2017-07-08,Male,20s,Offline,,A10002,5,56,50979.1,14528.030
847156035,2020-06-01,Male,60s,Offline,2020-06-03,C10004,14,86,37376.0,31146.646
847190797,2017-08-12,Female,40s,Offline,2017-08-15,C10002,33,57,13959.4,11632.856
847194230,2019-12-23,Female,30s,Offline,,C10002,4,44,34558.7,28798.939
847196376,2019-10-16,Female,40s,Online,2019-10-20,B10001,1,62,31304.1,15947.863
847217833,2020-02-28,Male,60s,Online,2020-03-09,A10002,35,27,38441.5,38183.032
847223842,2020-12-11,Male,40s,Offline,2020-12-15,D10002,1,50,30277.1,25230.906
847286069,2018-09-18,Female,20s,Offline,,C10003,27,55,39900.2,17045.361
847316968,2020-09-12,Female,30s,Offline,2020-09-15,C10004,1,41,39556.2,12108.317
847319972,2018-12-05,Female,30s,Online,2018-12-09,C10004,29,53,17165.9,16210.118
847574031,2020-12-19,Male,40s,Online,2020-12-20,C10005,5,73,39141.3,36183.174
847698915,2019-04-27,Female,40s,Offline,,B10001,1,63,15683.3,13069.423
847731530,2018-07-22,Male,60s,Online,2018-07-23,C10006,39,77,34017.0,28347.492
847747838,2017-12-21,Female,40s,Offline,,D10002,5,41,15428.2,12856.792
847751271,2020-01-26,Female,40s,Online,2020-01-28,A10002,30,96,39066.8,35690.984
847813928,2020-02-06,Female,20s,Offline,2020-02-08,C10006,9,67,38650.3,15442.896
847821223,2019-05-08,Male,20s,Online,2019-05-11,D10001,1,68,31443.3,26202.731
847885167,2018-03-07,Female,40s,Online,2018-03-08,C10005,28,50,39247.4,32706.203
847918212,2018-05-31,Female,50s,Online,2018-06-01,A10001,4,24,15587.5,12989.621
848028934,2017-11-29,Male,60s,Online,2017-12-02,B10001,41,52,63024.1,43561.400
848034083,2019-01-07,Female,40s,Offline,2019-01-09,C10004,39,61,28887.4,24072.872
848066270,2017-07-25,Male,20s,Offline,,B10001,4,48,57671.2,47351.392
848074424,2017-04-14,Female,50s,Offline,2017-04-15,B10001,27,69,14312.6,11927.131
848087298,2017-10-02,Female,50s,Online,2017-10-08,B10001,1,42,8319.2,6932.700
848094165,2019-08-13,Male,30s,Online,2019-08-17,D10002,39,75,13904.3,12655.599
848139655,2020-03-02,Male,20s,Offline,2020-03-04,C10001,28,87,38240.9,37524.037
848191583,2018-05-09,Female,20s,Online,2018-05-14,D10001,26,130,30072.3,11137.161
848221623,2017-12-12,Female,20s,Offline,2017-12-14,C10005,34,57,20341.8,16951.513
848226344,2020-06-28,Male,20s,Online,2020-07-02,C10003,32,85,30310.5,25258.754
848232781,2019-04-10,Female,30s,Offline,,C10004,39,66,12558.2,10465.150
848240077,2018-06-27,Female,30s,Offline,,B10001,17,79,23690.4,19742.009
848429763,2019-08-21,Male,40s,Offline,,A10001,9,77,39302.9,32752.382
848444783,2020-07-27,Female,50s,Online,2020-07-30,C10006,8,83,36878.3,30731.952
848447358,2019-10-18,Male,30s,Offline,,C10002,31,80,50522.0,24792.187
848455512,2017-09-01,Female,20s,Offline,,B10001,9,46,16648.4,9701.840
848461949,2020-06-18,Female,20s,Online,2020-06-20,C10002,27,95,34700.9,19480.410
848555505,2017-03-08,Female,30s,Online,2017-03-13,D10002,19,81,22522.1,17950.692
848625028,2018-03-01,Female,30s,Online,2018-03-03,B10001,31,65,17917.0,14930.801
848646056,2019-04-19,Female,50s,Online,2019-04-22,D10002,30,45,30011.4,13551.344
848667514,2019-07-29,Male,20s,Online,2019-07-31,C10001,1,23,34452.8,28710.703
848670518,2018-03-19,Male,30s,Offline,,C10001,41,62,63492.3,19854.829
848681247,2019-09-18,Male,30s,Offline,2019-09-21,A10001,39,79,38134.6,37719.310
848749053,2020-04-20,Female,30s,Online,2020-04-23,C10003,23,31,31140.3,11269.681
848767507,2020-06-05,Male,30s,Offline,2020-06-12,C10007,21,29,30125.1,21763.272
848781669,2019-03-14,Male,50s,Offline,2019-03-20,C10003,33,50,37096.8,35788.711
848888528,2019-04-27,Male,20s,Offline,2019-05-01,C10007,17,88,16926.2,12910.026
848890674,2020-04-17,Female,50s,Online,2020-04-18,C10001,30,67,30845.1,19621.319
848902690,2018-03-24,Male,60s,Online,2018-03-28,C10001,41,51,22373.0,17120.208
848939168,2018-06-24,Male,40s,Online,2018-06-24,C10004,39,81,20097.4,12858.678
848952901,2020-08-05,Female,60s,Online,2020-08-06,B10001,39,45,39677.6,33064.685
849021995,2019-01-06,Male,20s,Online,2019-01-08,B10001,5,83,32703.3,15725.941
849065339,2020-02-13,Female,50s,Offline,,C10002,32,38,30528.5,25440.379
849151599,2020-11-22,Female,50s,Offline,,C10003,39,53,39935.0,17014.471
849188935,2017-12-09,Female,40s,Online,2017-12-19,C10003,5,100,56161.4,12422.789
849199664,2017-08-19,Female,50s,Online,2017-08-27,A10001,35,90,19236.7,18208.263
849222409,2020-10-07,Female,50s,Online,2020-10-09,C10003,4,67,31787.5,26489.562
849241721,2017-06-25,Female,20s,Online,2017-06-29,B10001,36,39,37837.4,16664.226
849297940,2017-06-03,Female,30s,Offline,,B10001,21,55,13707.8,11423.130
849307382,2017-10-19,Female,40s,Online,2017-10-24,B10001,14,79,19388.7,16157.284
849311244,2020-07-28,Male,50s,Online,2020-07-31,C10004,28,54,36388.8,13686.637
849344289,2019-07-13,Female,40s,Online,2019-07-16,C10006,1,80,38204.4,31837.030
849375617,2019-01-25,Male,20s,Online,2019-01-27,D10002,15,15,46776.4,18484.218
849383342,2019-11-21,Male,40s,Offline,,C10004,23,63,35706.7,18048.801
849455010,2017-04-15,Female,40s,Online,2017-04-17,B10001,26,31,31253.6,15612.681
849481618,2018-04-23,Female,30s,Offline,,D10001,37,90,15324.4,12770.313
849491488,2019-01-26,Female,30s,Offline,,B10001,1,34,39445.7,19892.166
849492776,2017-07-24,Male,60s,Offline,,C10003,17,53,23141.4,13175.366
849536120,2019-04-09,Female,30s,Online,2019-04-10,D10002,31,75,31117.0,25930.802
849570453,2020-04-27,Male,20s,Online,2020-05-06,A10002,33,55,31852.9,26544.053
849588906,2018-04-12,Male,30s,Online,2018-04-17,D10002,2,48,13501.8,11251.462
849615085,2020-12-16,Female,30s,Online,2020-12-17,C10004,26,61,39702.4,33085.309
849616372,2017-05-20,Male,50s,Offline,,D10002,21,80,26480.5,22067.100
849650275,2020-02-15,Female,30s,Offline,2020-02-16,C10004,41,59,37504.3,31253.576
849703490,2017-08-15,Male,40s,Online,2017-08-17,B10001,34,75,24525.5,13847.724
849748551,2019-08-10,Female,30s,Offline,,C10007,39,64,35460.8,10794.625
849751985,2019-01-24,Male,30s,Online,2019-01-24,D10002,26,59,38003.4,13020.474
849790608,2019-04-12,Male,30s,Online,2019-04-18,B10001,5,69,39255.1,32712.621
849824941,2017-09-27,Female,30s,Offline,,D10001,16,24,16867.4,14056.167
849917209,2019-10-31,Male,40s,Offline,2019-11-09,D10001,35,57,38760.5,32300.439
849951541,2020-05-13,Male,30s,Online,2020-05-15,A10001,28,88,37975.3,31646.083
849960124,2020-11-04,Female,40s,Online,2020-11-08,A10002,39,24,38388.5,19521.247
849961411,2017-02-24,Female,40s,Offline,,D10001,32,70,77106.3,12681.031
850009477,2017-12-10,Male,50s,Offline,,C10006,33,96,57052.5,10994.287
850050246,2020-10-14,Female,30s,Offline,2020-10-16,D10001,5,99,33120.6,16604.343
850058829,2020-03-22,Female,30s,Online,2020-03-23,A10001,39,69,31346.0,18959.360
850074279,2018-10-10,Male,40s,Online,2018-10-13,B10001,39,58,36844.2,30703.475
850078999,2019-03-16,Female,60s,Offline,,A10001,12,43,35474.9,29562.439
850096595,2020-01-13,Male,60s,Online,2020-01-22,C10003,31,50,39976.4,33313.680
850128781,2018-12-03,Female,30s,Online,2018-12-09,A10002,20,42,31106.2,26801.160
850204312,2020-10-04,Female,40s,Online,2020-10-11,C10001,39,79,30425.4,25354.476
850211608,2020-09-30,Male,50s,Online,2020-10-03,C10001,31,82,38629.0,21158.672
850237786,2020-06-04,Female,20s,Online,2020-06-09,C10004,8,35,30823.5,25686.212
850358378,2019-07-09,Male,30s,Online,2019-07-12,B10001,4,60,38997.3,32497.715
850361812,2019-12-21,Female,30s,Online,2019-12-30,A10002,7,69,37479.8,37300.399
850395715,2019-02-18,Male,20s,Online,2019-02-20,D10002,9,82,37237.9,18313.101
850403010,2017-12-13,Male,50s,Online,2017-12-15,D10002,4,71,27675.3,22677.495
850423181,2020-11-16,Female,30s,Online,2020-11-18,C10004,27,55,31129.4,25941.198
850440347,2020-10-08,Male,30s,Offline,,C10002,32,33,30981.5,13959.089
850443780,2020-04-14,Female,60s,Online,2020-04-16,C10006,7,42,35754.2,19891.111
850470817,2020-10-07,Male,40s,Online,2020-10-09,C10003,39,71,39954.3,38216.409
850476825,2018-09-02,Female,30s,Online,2018-09-07,A10001,31,44,18898.9,13428.096
850622308,2019-08-26,Male,60s,Online,2019-08-29,B10001,39,41,30320.5,25267.092
850629174,2017-09-24,Male,40s,Offline,,B10001,32,89,17275.0,14395.824
850631320,2017-12-16,Male,40s,Offline,2017-12-18,C10003,35,56,82766.4,42218.920
850634324,2020-07-05,Male,20s,Offline,2020-07-08,C10007,25,29,38097.0,31747.520
850666081,2019-10-24,Female,30s,Online,2019-10-26,D10001,39,45,31336.9,16556.714
850694406,2018-02-09,Male,20s,Offline,,D10002,32,80,20716.4,10840.390
850740325,2017-11-28,Female,40s,Offline,,C10004,5,50,12066.7,11521.800
850740754,2017-03-21,Female,40s,Offline,,B10001,15,38,14571.4,12142.825
850801694,2019-08-30,Female,50s,Offline,,C10007,30,66,38958.3,15710.323
850925719,2020-01-20,Male,40s,Online,2020-01-22,C10004,5,40,37659.5,19011.256
850939023,2017-06-21,Male,20s,Offline,2017-06-27,C10003,5,80,27660.2,23050.156
850954473,2020-03-23,Female,50s,Online,2020-03-25,C10006,5,59,37928.5,16698.291
851014125,2017-11-20,Male,20s,Offline,,B10001,34,70,39613.1,11181.395
851072061,2018-11-08,Female,40s,Offline,,C10005,32,25,16762.8,13969.019
851112830,2017-01-18,Female,60s,Online,2017-01-23,A10001,29,39,13367.8,11139.799
851169908,2020-10-08,Female,40s,Online,2020-10-12,C10004,15,46,39679.6,15513.896
851176774,2017-08-16,Male,30s,Offline,,C10001,24,30,33660.0,10382.973
851234710,2020-12-27,Female,50s,Offline,,C10006,28,50,32291.7,17140.001
851275908,2017-09-20,Male,30s,Online,2017-09-26,D10001,32,87,13903.1,11585.908
851299083,2019-03-26,Male,50s,Online,2019-04-03,A10001,29,42,30999.9,25833.250
851299512,2017-05-31,Female,20s,Offline,,D10001,20,56,37296.1,14036.931
851308095,2020-11-24,Male,50s,Offline,2020-12-02,A10002,39,43,37687.3,24120.840
851380622,2019-06-06,Female,30s,Offline,,C10007,18,43,38924.9,13890.093
851397788,2020-10-30,Female,20s,Online,2020-11-06,C10007,12,40,38784.5,20199.490
851398646,2019-03-09,Female,50s,Online,2019-03-15,B10001,22,20,37288.7,31073.938
851408517,2019-03-31,Female,20s,Online,2019-04-09,C10006,15,61,37469.7,10293.552
851419246,2020-11-07,Male,30s,Online,2020-11-09,A10001,5,54,39546.3,11082.499
851423966,2019-08-18,Male,20s,Offline,,C10006,17,49,38646.1,36698.173
851447570,2020-10-04,Female,20s,Online,2020-10-08,C10006,32,58,38030.6,14116.822
851458299,2017-01-11,Male,60s,Online,2017-01-18,C10003,39,52,10641.7,8868.072
851473319,2019-05-31,Male,60s,Offline,,C10006,34,25,38345.8,24079.867
851490056,2017-09-01,Male,30s,Online,2017-09-04,C10002,1,63,18858.9,18215.289
851502501,2018-02-19,Male,20s,Offline,,A10002,8,38,23718.0,18138.344
851557862,2020-04-18,Female,30s,Online,2020-04-19,C10006,15,24,34147.5,28456.221
851621377,2020-04-23,Female,20s,Online,2020-04-26,C10002,40,53,39553.7,32961.440
851642835,2017-07-01,Female,30s,Offline,,B10001,15,43,31211.4,20574.488
851654422,2020-01-22,Male,20s,Offline,,C10007,37,100,31945.3,26621.049
851716220,2020-04-17,Female,20s,Online,2020-04-21,A10001,40,86,38543.3,32119.426
851716649,2019-01-16,Female,50s,Offline,2019-01-20,B10001,4,60,38552.4,32126.966
851790893,2019-07-20,Female,50s,Online,2019-07-21,C10002,15,63,39788.2,13250.044
851792180,2020-05-16,Male,50s,Online,2020-05-26,C10003,5,138,31125.7,25938.124
851800334,2018-01-18,Male,30s,Online,2018-01-21,A10002,35,53,21440.7,16875.293
851802051,2020-05-31,Male,30s,Online,2020-06-05,D10001,26,152,39011.3,23710.955
851805913,2019-08-28,Male,60s,Offline,2019-08-30,C10006,23,91,37724.8,11987.214
851923072,2017-02-07,Female,40s,Offline,,B10001,9,88,20799.2,17332.648
851960837,2017-11-16,Female,30s,Online,2017-11-18,B10001,34,43,88961.6,24710.784
852003324,2017-02-02,Male,40s,Online,2017-02-06,C10004,1,86,32103.6,10133.760
852004182,2019-01-26,Male,40s,Online,2019-01-26,A10002,2,44,30280.2,18683.576
852005469,2018-04-05,Male,50s,Offline,,C10002,32,66,10191.5,8492.877
852017486,2020-01-03,Female,20s,Online,2020-01-07,A10002,40,41,38618.2,12197.094
852035081,2017-09-01,Female,20s,Online,2017-09-05,C10004,4,55,10593.6,8827.958
852041518,2019-12-15,Female,30s,Offline,,C10006,40,57,34112.2,18965.847
852043664,2017-07-17,Female,40s,Offline,2017-07-19,B10001,6,73,17593.7,13470.990
852050101,2018-03-06,Female,50s,Online,2018-03-10,D10001,4,59,11991.4,9992.855
852124345,2017-03-09,Female,40s,Offline,,D10001,1,99,43664.8,20754.358
852138078,2018-01-01,Female,40s,Offline,,C10001,15,86,13613.4,11344.504
852140653,2020-11-01,Male,30s,Online,2020-11-03,C10002,15,70,39759.7,23510.096
852220475,2019-10-16,Female,40s,Offline,2019-10-19,B10001,39,84,38432.4,13523.274
852266824,2019-11-01,Female,40s,Online,2019-11-01,C10003,39,23,38552.4,32126.966
852316176,2018-01-19,Female,20s,Offline,,A10001,11,55,41774.5,17931.396
852323472,2019-09-02,Female,50s,Offline,2019-09-04,C10007,31,62,30054.5,25045.431
852338492,2020-07-09,Male,40s,Offline,2020-07-10,A10001,1,58,38346.3,13801.387
852389991,2019-10-23,Male,20s,Offline,,D10002,27,55,31449.7,26208.059
852453935,2020-09-07,Male,40s,Online,2020-09-10,C10006,1,45,30347.1,25289.268
852493417,2020-07-09,Female,40s,Offline,,C10003,38,86,31418.5,26182.059
852494704,2019-02-11,Female,40s,Online,2019-02-13,C10004,5,46,38819.8,10984.987
852498996,2019-01-27,Female,30s,Online,2019-01-30,B10001,4,76,39351.4,12214.261
852509295,2017-09-19,Female,20s,Offline,,B10001,5,42,18682.3,11600.849
852523458,2018-03-06,Male,30s,Online,2018-03-13,C10002,5,52,12226.2,10188.501
852544057,2019-10-19,Male,60s,Online,2019-10-25,D10002,30,51,35745.2,29787.679
852556502,2020-03-19,Female,30s,Online,2020-03-26,C10005,33,37,38473.5,32061.228
852560365,2020-05-25,Female,20s,Offline,,A10002,32,83,30973.4,18577.677
852686107,2017-03-03,Male,50s,Offline,,C10003,12,69,41848.8,21501.772
852692115,2018-08-15,Female,30s,Offline,,C10003,37,99,47485.1,17825.024
852768504,2019-11-26,Male,40s,Offline,,B10001,20,38,31622.6,15204.745
852782237,2019-01-24,Female,30s,Online,2019-01-27,A10001,5,52,31412.8,15203.341
852813565,2019-11-12,Female,20s,Offline,,A10001,35,74,15776.3,13146.920
852843177,2020-06-01,Female,30s,Offline,,C10002,35,53,34631.5,27305.053
852858626,2020-10-05,Female,50s,Offline,,C10004,1,46,38775.8,32313.201
852862060,2018-01-09,Female,20s,Offline,,B10001,38,26,18163.3,16607.674
852874076,2019-09-04,Female,20s,Online,2019-09-04,B10001,28,58,38072.4,31726.981
852876651,2017-01-20,Female,60s,Online,2017-01-23,A10001,9,89,12227.9,10189.927
852895104,2017-08-27,Male,50s,Offline,,C10003,21,55,33172.9,13189.520
852921712,2018-06-09,Male,50s,Online,2018-06-18,C10007,19,79,20240.2,15387.725
852930724,2017-03-30,Female,30s,Online,2017-04-01,C10001,38,46,22688.7,13912.668
852952611,2020-03-09,Female,50s,Online,2020-03-14,C10004,19,54,39030.7,32525.601
852962481,2018-05-10,Female,20s,Online,2018-05-18,C10002,28,50,24564.0,10049.858
852981364,2018-06-27,Female,30s,Offline,,C10005,39,58,12754.6,10628.800
853057324,2017-05-07,Male,30s,Offline,,B10001,26,58,14058.0,11714.979
853069341,2017-02-11,Male,20s,Offline,,C10004,1,28,19278.0,16175.767
853089082,2020-06-17,Female,40s,Online,2020-06-21,C10003,5,24,37613.2,29245.382
853137576,2017-03-12,Male,20s,Online,2017-03-16,D10002,15,48,15668.9,13057.457
853175342,2020-09-17,Male,50s,Online,2020-09-18,D10001,5,42,39705.9,33088.259
853181350,2018-10-06,Female,20s,Online,2018-10-09,C10003,20,49,14485.9,12071.621
853336274,2019-05-15,Male,50s,Online,2019-05-21,C10003,7,81,30106.5,25088.718
853360307,2017-10-27,Female,30s,Online,2017-10-27,C10004,1,78,19780.1,16483.427
853400647,2018-04-29,Female,20s,Online,2018-05-08,B10001,19,25,19740.8,16450.667
853430259,2018-12-15,Male,30s,Offline,,C10007,35,64,16144.9,15176.226
853461158,2020-05-19,Female,20s,Online,2020-05-20,C10007,17,66,39965.7,33304.709
853486049,2019-12-27,Male,20s,Online,2020-01-05,C10006,7,53,30188.2,17768.417
853495919,2018-06-14,Female,20s,Online,2018-06-16,C10001,17,63,10854.5,9045.451
853498065,2018-10-14,Female,30s,Online,2018-10-16,B10001,32,90,31983.2,13082.294
853510081,2019-10-08,Female,40s,Online,2019-10-13,B10001,15,84,38349.5,31957.919
853569734,2019-08-02,Female,30s,Offline,,A10002,23,121,39789.0,38564.103
853612649,2018-05-14,Female,20s,Online,2018-05-16,C10003,39,33,43487.1,35104.094
853635394,2017-11-26,Female,30s,Online,2017-11-29,C10002,5,43,22385.6,18654.704
853637111,2020-02-12,Female,30s,Online,2020-02-15,C10004,12,68,36055.1,30045.940
853644406,2019-01-15,Female,20s,Online,2019-01-21,C10004,4,63,38821.1,35979.940
853657281,2019-04-03,Male,40s,Offline,,B10001,15,88,37010.0,30841.670
853671443,2019-01-18,Female,30s,Offline,,B10001,2,66,36975.8,19212.729
853717362,2017-11-10,Female,30s,Online,2017-11-12,A10001,36,53,34634.4,20826.225
853878295,2020-02-26,Female,30s,Online,2020-02-28,C10006,4,54,32591.5,27159.578
853894174,2020-10-21,Male,30s,Online,2020-10-24,C10002,39,82,39978.0,37079.563
853905761,2019-10-08,Male,50s,Offline,,D10001,35,67,38586.6,32155.463
853916919,2017-01-02,Female,30s,Offline,,C10004,39,83,13809.9,11508.222
853928935,2018-03-18,Male,30s,Online,2018-03-22,C10002,38,29,22373.7,13828.650
853977859,2020-12-16,Female,50s,Online,2020-12-18,C10006,5,68,36893.0,11431.693
854078710,2017-09-03,Male,30s,Online,2017-09-07,C10002,1,73,36912.8,22396.584
854129779,2018-04-12,Female,50s,Offline,,B10001,14,37,16669.8,14766.790
854206168,2019-01-24,Male,50s,Offline,,D10001,2,52,30135.2,25112.634
854223763,2018-01-03,Male,20s,Online,2018-01-09,A10001,20,73,13959.8,10107.228
854225909,2018-03-17,Female,40s,Offline,,C10004,38,69,26790.8,22911.681
854234063,2017-09-24,Male,20s,Online,2017-09-26,B10001,39,27,63985.1,13865.824
854262816,2019-08-14,Female,40s,Offline,,C10003,27,29,38557.3,14535.521
854304015,2019-01-29,Female,40s,Offline,,C10007,12,40,35556.9,29630.724
854317319,2020-08-28,Female,30s,Online,2020-08-31,C10004,3,81,31855.0,23327.053
854331052,2017-11-25,Male,60s,Online,2017-11-27,B10001,3,32,16426.8,13688.969
854435765,2019-07-02,Female,40s,Online,2019-07-11,A10002,25,42,30197.4,12561.650
854454648,2018-07-06,Female,40s,Offline,,C10003,39,30,16766.9,12186.912
854486835,2020-03-15,Female,50s,Online,2020-03-22,C10004,19,28,30757.0,14577.450
854522454,2019-04-05,Male,30s,Online,2019-04-07,C10001,4,55,38299.4,31916.165
854558074,2017-03-23,Male,20s,Offline,2017-03-28,B10001,17,31,17741.6,14784.688
854575240,2017-11-08,Male,30s,Offline,,C10004,19,34,21323.4,17769.464
854628884,2019-05-23,Male,30s,Online,2019-05-26,B10001,39,36,28943.6,24119.667
854699265,2020-06-04,Male,50s,Online,2020-06-04,C10002,39,74,30261.9,16421.904
854706990,2017-05-24,Male,20s,Offline,,C10002,4,75,26069.2,24317.529
854709565,2018-11-13,Female,30s,Online,2018-11-14,B10001,41,46,13485.4,13455.048
854728019,2018-03-21,Female,30s,Offline,2018-03-23,B10001,15,25,24286.5,20238.717
854779088,2020-11-16,Female,40s,Offline,2020-11-18,C10004,8,95,34263.2,28552.687
854794108,2017-01-12,Male,30s,Offline,,C10006,38,83,14699.0,12249.185
854815137,2018-12-02,Female,20s,Offline,,A10002,1,59,32025.7,26688.106
854840028,2019-01-08,Female,30s,Offline,,C10003,38,23,14641.9,12201.552
854854619,2019-10-21,Female,20s,Online,2019-10-22,B10001,20,33,40353.8,19777.830
854887664,2018-02-06,Female,40s,Offline,,C10007,39,74,22444.2,18703.515
855012118,2019-06-07,Male,60s,Online,2019-06-09,D10002,12,51,37726.2,31438.511
855081212,2018-07-25,Female,30s,Online,2018-07-27,B10001,39,57,20704.9,15237.364
855082499,2019-11-11,Male,50s,Online,2019-11-14,C10006,38,58,30150.1,19638.443
855158460,2018-12-23,Male,30s,Offline,,B10001,30,57,10927.7,9106.446
855213820,2018-01-27,Male,30s,Offline,,A10001,1,60,13660.4,10775.205
855217254,2019-06-14,Male,20s,Online,2019-06-17,C10006,39,54,37281.9,31068.223
855243003,2018-10-31,Female,20s,Online,2018-11-06,C10004,32,22,11865.6,9888.019
855252873,2019-05-06,Male,50s,Online,2019-05-11,B10001,5,40,39538.6,13324.869
855259311,2017-07-13,Female,60s,Offline,,C10003,34,42,17931.6,16765.343
855264461,2020-06-16,Female,30s,Online,2020-06-22,C10006,15,80,37917.4,10643.325
855325400,2017-08-20,Male,50s,Online,2017-08-23,A10002,37,32,15008.5,12507.104
855397498,2020-08-21,Female,40s,Offline,2020-08-23,C10005,5,97,38057.3,31714.388
855469167,2017-02-21,Female,20s,Online,2017-02-28,B10001,1,63,68025.0,19362.967
855518949,2018-11-01,Male,20s,Offline,2018-11-03,B10001,39,73,17845.9,14871.623
855545985,2017-09-22,Male,30s,Offline,,C10004,5,46,13897.5,11581.252
855573451,2018-09-01,Male,30s,Offline,,A10002,1,52,22780.7,11429.712
855589759,2020-12-01,Male,30s,Online,2020-12-03,C10003,35,98,38382.7,16475.019
855595767,2019-07-01,Female,60s,Online,2019-07-05,D10001,5,87,30792.4,25660.300
855642545,2017-11-05,Female,30s,Offline,2017-11-08,B10001,23,54,18430.1,15358.393
855822789,2017-07-26,Male,40s,Offline,,B10001,41,76,19345.1,13522.432
855823218,2019-10-10,Male,40s,Online,2019-10-13,C10002,5,57,30412.6,25343.824
855835664,2018-02-19,Female,40s,Offline,,C10003,28,76,16457.6,13714.640
855837380,2017-10-11,Female,50s,Offline,2017-10-12,C10007,36,71,28334.6,23520.074
855857551,2017-05-05,Female,40s,Offline,2017-05-09,B10001,16,43,65543.3,44290.875
855885016,2019-05-14,Male,30s,Online,2019-05-17,B10001,5,50,30601.2,22242.539
855924499,2018-02-28,Male,20s,Offline,2018-02-28,C10004,21,48,15751.6,14051.018
855970418,2020-07-24,Male,30s,Offline,,C10003,39,52,39090.5,15074.051
855981147,2020-08-30,Female,30s,Online,2020-09-06,C10001,12,51,39170.7,32642.290
856017196,2019-09-20,Male,20s,Offline,,C10003,1,35,38330.4,31942.011
856033074,2019-12-15,Female,50s,Offline,,C10004,4,46,38970.3,12812.182
856043803,2017-11-18,Female,40s,Offline,2017-11-27,B10001,39,41,25110.9,12966.912
856054961,2017-06-01,Female,40s,Online,2017-06-05,B10001,33,65,27317.0,15653.396
856059253,2017-06-14,Female,30s,Online,2017-06-21,C10002,17,31,15377.9,12814.901
856070840,2018-07-11,Male,60s,Online,2018-07-13,B10001,37,83,12738.0,11294.331
856073844,2019-09-05,Male,20s,Offline,,A10001,39,58,11150.8,9292.292
856089723,2018-04-24,Male,30s,Online,2018-04-29,C10002,4,40,14959.4,12466.173
856130921,2020-02-27,Male,20s,Offline,,C10006,17,96,31175.9,25979.884
856147658,2020-03-21,Male,40s,Online,2020-03-22,C10006,18,44,30794.1,25661.743
856173837,2020-06-26,Female,50s,Online,2020-06-28,C10004,24,54,30694.6,25578.810
856185853,2018-10-09,Male,20s,Online,2018-10-11,C10003,36,68,23107.0,13330.338
856210744,2019-08-03,Male,20s,Offline,2019-08-03,C10002,5,40,30735.4,25612.831
856286275,2018-08-03,Female,30s,Online,2018-08-09,B10001,15,51,19306.8,14027.338
856314599,2018-11-19,Male,50s,Online,2018-11-23,C10002,27,58,34263.4,14283.247
856315028,2020-04-05,Female,20s,Online,2020-04-07,C10005,28,56,38227.2,36656.046
