OrderID,OrderDate,Gender,AgeGroup,Channel,ShipDate,ItemCode,MapCode,Quantity,Revenue,Cost,Category,Item Type,Region,Country,Code2,Code3,Latitude,Longitude
915966498,2018-04-17,Male,30s,Online,2018-04-24,B10001,36,68,18992.5,15827.097,Clothes,Clothes,Africa,Togo,TG,TGO,8.0,1.1
916026151,2017-12-11,Male,50s,Offline,,B10001,35,91,13639.1,11365.919,Clothes,Clothes,Asia,Thailand,THA,TH,13.75,100.5167
916074645,2017-12-14,Female,50s,Online,2017-12-20,B10001,34,69,18935.4,15779.476,Clothes,Clothes,Asia,Taiwan,TW,TWN,23.69781,120.960515
916121423,2018-05-21,Female,40s,Offline,2018-05-27,D10001,28,41,15585.9,11870.141,Home,Household,Europe,Russia,RU,RUS,55.755786,37.617633
916144168,2017-09-06,Female,50s,Offline,2017-09-08,C10004,24,77,22067.1,14952.427,Foods,Fruits,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
916145455,2018-01-13,Male,40s,Online,2018-01-13,C10001,5,81,29615.9,10069.118,Foods,Snacks,Asia,China,CN,CHN,35.86166,104.195397
916173350,2018-12-05,Female,20s,Offline,,C10003,26,29,30048.8,14290.985,Foods,Vegetables,Asia,Philippines,PH,PHL,14.5833333,120.9666667
916251027,2018-03-29,Male,30s,Online,2018-03-31,C10004,32,91,38492.4,22923.754,Foods,Fruits,Europe,Spain,ES,ESP,40.463667,-3.74922
916281926,2019-05-08,Male,40s,Offline,2019-05-14,C10007,24,42,15963.5,13302.924,Foods,Meat,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
916332137,2019-12-12,Female,40s,Online,2019-12-18,A10001,1,63,36816.1,12921.847,Beauty & Health,Cosmetics,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
916392219,2020-10-27,Female,60s,Offline,2020-10-29,C10007,18,52,39883.0,33235.794,Foods,Meat,Africa,Kenya,KE,KEN,1.0,38.0
916434276,2019-04-07,Female,20s,Offline,,C10004,40,52,37503.8,31253.19,Foods,Fruits,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
916440713,2019-07-01,Male,30s,Offline,,C10004,1,54,22826.0,19021.64,Foods,Fruits,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
916460883,2018-12-27,Female,60s,Online,2019-01-02,B10001,39,68,30893.9,16212.9,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
916580188,2018-09-16,Female,40s,Online,2018-09-19,B10001,20,51,30927.5,25772.946,Clothes,Clothes,America,Mexico,MX,MEX,23.634501,-102.552784
916585338,2019-08-13,Female,40s,Offline,,D10002,39,65,39436.0,19209.268,Office,Office Supplies,America,United States of America,US,USA,37.09024,-95.712891
916620528,2017-04-15,Female,30s,Online,2017-04-19,C10004,30,58,33166.1,27638.438,Foods,Fruits,Asia,Singapore,SG,SGP,1.2894066,103.8499619
916636407,2019-08-05,Female,30s,Online,2019-08-07,C10006,4,93,36723.8,30603.176,Foods,Cereal,America,Canada,CA,CAN,45.423494,-75.697933
916660010,2020-03-09,Male,30s,Online,2020-03-11,C10006,17,62,37079.1,30899.251,Foods,Cereal,Asia,Japan,JP,JPN,36.204824,138.252924
916671168,2018-01-10,Female,20s,Online,2018-01-11,B10001,38,52,16823.0,13900.313,Clothes,Clothes,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
916712367,2018-06-16,Male,30s,Offline,,C10004,39,42,37694.5,16260.84,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
916715800,2017-12-16,Male,30s,Offline,,A10001,5,47,22958.2,14650.461,Beauty & Health,Cosmetics,Asia,China,CN,CHN,35.86166,104.195397
916727387,2019-06-21,Female,20s,Online,2019-06-22,C10002,27,79,38209.9,15060.596,Foods,Beverages,Europe,Poland,PL,POL,51.919438,19.145136
916913640,2017-06-13,Female,40s,Offline,,B10001,23,49,13797.7,11498.049,Clothes,Clothes,Asia,Nepal,NP,NPL,28.394857,84.124008
916921794,2018-10-04,Male,50s,Offline,,C10001,4,33,52679.7,32642.186,Foods,Snacks,America,Canada,CA,CAN,45.423494,-75.697933
916940248,2017-07-28,Male,40s,Online,2017-08-07,B10001,25,57,52656.8,11035.052,Clothes,Clothes,Europe,Norway,NO,NOR,59.9138204,10.7387413
916949260,2017-01-18,Female,50s,Offline,,D10001,5,84,11992.8,9993.99,Home,Household,Asia,China,CN,CHN,35.86166,104.195397
916978442,2017-11-08,Male,20s,Online,2017-11-11,B10001,20,57,18282.6,12251.925,Clothes,Clothes,America,Mexico,MX,MEX,23.634501,-102.552784
916983592,2020-01-19,Female,20s,Offline,,C10002,5,48,38427.6,37969.528,Foods,Beverages,Asia,China,CN,CHN,35.86166,104.195397
916994321,2018-11-21,Male,20s,Offline,2018-11-23,A10002,27,55,32439.1,15894.174,Beauty & Health,Personal Care,Europe,Poland,PL,POL,51.919438,19.145136
917012345,2020-11-20,Female,20s,Online,2020-11-30,C10004,17,57,39162.9,22737.547,Foods,Fruits,Asia,Japan,JP,JPN,36.204824,138.252924
917053973,2019-06-08,Female,40s,Online,2019-06-12,A10001,28,47,38717.3,13443.164,Beauty & Health,Cosmetics,Europe,Russia,RU,RUS,55.755786,37.617633
917069423,2019-06-16,Female,30s,Offline,2019-06-22,C10002,27,89,16014.4,14520.394,Foods,Beverages,Europe,Poland,PL,POL,51.919438,19.145136
917096030,2017-03-18,Male,30s,Offline,,C10006,21,44,23832.5,16725.65,Foods,Cereal,Asia,Mongolia,MN,MNG,47.0077031,103.7914154
917096889,2020-04-15,Female,40s,Offline,2020-04-17,C10004,41,77,39727.2,16946.927,Foods,Fruits,Asia,Yemen,YE,YEM,15.0,48.0
917149245,2019-02-02,Male,20s,Offline,,C10007,19,29,33491.1,17900.547,Foods,Meat,Asia,Malaysia,MY,MYS,4.210484,101.975766
917164695,2018-09-10,Male,40s,Online,2018-09-15,C10004,25,56,13361.9,11134.933,Foods,Fruits,Europe,Norway,NO,NOR,59.9138204,10.7387413
917190873,2017-10-11,Female,20s,Offline,,C10002,37,36,21387.8,12476.218,Foods,Beverages,Europe,Turkey,TR,TUR,38.963745,35.243322
917197310,2017-05-29,Male,60s,Online,2017-06-01,B10001,26,28,45139.6,10102.862,Clothes,Clothes,Asia,Philippines,PH,PHL,14.5833333,120.9666667
917214477,2020-09-16,Female,30s,Online,2020-09-19,C10007,3,96,31018.4,25848.666,Foods,Meat,Europe,Belgium,BE,BEL,50.503887,4.469936
917231214,2020-04-17,Female,20s,Online,2020-04-20,C10003,40,50,32694.7,27245.601,Foods,Vegetables,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
917297303,2020-12-22,Female,50s,Online,2020-12-25,C10004,39,83,38833.6,38760.862,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
917329490,2017-10-15,Male,30s,Offline,,C10001,32,43,37344.7,31196.623,Foods,Snacks,Europe,Spain,ES,ESP,40.463667,-3.74922
917407166,2017-05-06,Female,20s,Offline,,D10001,5,62,29756.0,9246.36,Home,Household,Asia,China,CN,CHN,35.86166,104.195397
917425191,2018-12-13,Female,30s,Offline,,C10002,1,31,30389.8,17397.174,Foods,Beverages,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
917432057,2019-04-28,Female,50s,Offline,,B10001,16,37,38089.5,31741.248,Clothes,Clothes,Europe,Italy,IT,ITA,41.87194,12.56738
917443645,2020-10-01,Male,20s,Online,2020-10-05,D10002,39,41,39245.1,13606.982,Office,Office Supplies,America,United States of America,US,USA,37.09024,-95.712891
917485702,2019-03-12,Male,20s,Offline,,C10001,17,34,39110.7,32592.212,Foods,Snacks,Asia,Japan,JP,JPN,36.204824,138.252924
917519176,2017-02-14,Male,30s,Online,2017-02-14,B10001,33,66,38657.8,19341.589,Clothes,Clothes,Europe,Sweden,SE,SWE,59.6167,16.55
917547070,2020-09-16,Female,20s,Online,2020-09-19,D10001,5,50,37585.0,31320.848,Home,Household,Asia,China,CN,CHN,35.86166,104.195397
917817008,2018-08-01,Male,50s,Online,2018-08-03,C10003,4,55,15847.4,13206.206,Foods,Vegetables,America,Canada,CA,CAN,45.423494,-75.697933
917825162,2019-06-21,Female,50s,Online,2019-06-27,B10001,1,69,31010.7,25842.255,Clothes,Clothes,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
917955625,2020-03-29,Male,20s,Online,2020-04-02,C10002,32,70,38919.9,23440.879,Foods,Beverages,Europe,Spain,ES,ESP,40.463667,-3.74922
918044459,2017-04-08,Female,50s,Online,2017-04-15,B10001,32,26,87226.2,50032.64,Clothes,Clothes,Europe,Spain,ES,ESP,40.463667,-3.74922
918056905,2019-04-04,Male,30s,Online,2019-04-08,C10004,20,85,39262.9,37324.058,Foods,Fruits,America,Mexico,MX,MEX,23.634501,-102.552784
918066775,2019-11-10,Male,30s,Offline,,C10003,37,91,37380.1,13979.481,Foods,Vegetables,Europe,Turkey,TR,TUR,38.963745,35.243322
918111836,2017-10-12,Female,40s,Online,2017-10-15,B10001,37,24,19786.2,17036.684,Clothes,Clothes,Europe,Turkey,TR,TUR,38.963745,35.243322
918113124,2018-06-08,Female,30s,Online,2018-06-11,C10002,39,43,18617.8,15514.843,Foods,Beverages,America,United States of America,US,USA,37.09024,-95.712891
918141877,2017-12-03,Female,20s,Offline,,B10001,30,56,27929.1,24996.657,Clothes,Clothes,Asia,Singapore,SG,SGP,1.2894066,103.8499619
918149173,2020-10-21,Male,30s,Online,2020-10-26,C10007,20,29,36499.9,18737.227,Foods,Meat,America,Mexico,MX,MEX,23.634501,-102.552784
918225991,2017-09-21,Male,20s,Offline,,C10001,27,65,30232.0,25193.3,Foods,Snacks,Europe,Poland,PL,POL,51.919438,19.145136
918227708,2019-05-22,Male,30s,Offline,,C10001,39,61,32015.4,26679.461,Foods,Snacks,America,United States of America,US,USA,37.09024,-95.712891
918276202,2020-03-06,Female,50s,Offline,2020-03-09,D10002,5,37,30561.5,25467.9,Office,Office Supplies,Asia,China,CN,CHN,35.86166,104.195397
918430697,2018-12-07,Male,40s,Online,2018-12-10,C10003,32,95,16669.9,13891.607,Foods,Vegetables,Europe,Spain,ES,ESP,40.463667,-3.74922
918433272,2019-05-17,Female,30s,Offline,,B10001,11,53,37639.3,19694.153,Clothes,Clothes,Europe,France,FR,FRA,46.227638,2.213749
918500649,2019-12-26,Female,30s,Online,2019-12-29,B10001,5,67,14765.4,2664.2,Clothes,Clothes,Asia,China,CN,CHN,35.86166,104.195397
918552148,2017-03-17,Female,20s,Offline,,A10001,26,48,21993.5,13466.089,Beauty & Health,Cosmetics,Asia,Philippines,PH,PHL,14.5833333,120.9666667
918571889,2018-02-21,Male,50s,Offline,,C10007,16,51,15236.4,12697.017,Foods,Meat,Europe,Italy,IT,ITA,41.87194,12.56738
918580472,2020-03-25,Female,40s,Online,2020-03-30,A10001,4,78,39945.5,38407.732,Beauty & Health,Cosmetics,America,Canada,CA,CAN,45.423494,-75.697933
918599784,2019-08-04,Female,50s,Offline,2019-08-12,D10001,35,88,39480.4,12818.486,Home,Household,Asia,Thailand,THA,TH,13.75,100.5167
918652141,2020-05-11,Male,60s,Online,2020-05-14,C10002,40,77,37845.6,31537.974,Foods,Beverages,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
918670165,2018-05-16,Female,20s,Offline,,C10005,26,22,21047.1,12857.502,Foods,Baby Food,Asia,Philippines,PH,PHL,14.5833333,120.9666667
918699777,2020-12-05,Male,40s,Offline,,C10006,32,64,39739.8,18928.902,Foods,Cereal,Europe,Spain,ES,ESP,40.463667,-3.74922
918710935,2019-08-29,Female,30s,Offline,2019-08-30,C10006,4,100,36340.0,17373.812,Foods,Cereal,America,Canada,CA,CAN,45.423494,-75.697933
918734538,2017-01-15,Female,40s,Online,2017-01-19,A10001,25,54,15695.5,13079.567,Beauty & Health,Cosmetics,Europe,Norway,NO,NOR,59.9138204,10.7387413
918755137,2020-12-24,Male,50s,Online,2020-12-27,C10001,23,43,31914.5,26595.45,Foods,Snacks,Asia,Nepal,NP,NPL,28.394857,84.124008
918760716,2019-10-27,Male,40s,Offline,,C10002,17,44,39807.2,20343.555,Foods,Beverages,Asia,Japan,JP,JPN,36.204824,138.252924
918777024,2017-07-02,Female,20s,Online,2017-07-03,A10001,5,100,19032.7,15860.581,Beauty & Health,Cosmetics,Asia,China,CN,CHN,35.86166,104.195397
918779170,2020-11-30,Male,20s,Online,2020-12-01,C10002,39,43,38905.8,32421.493,Foods,Beverages,America,United States of America,US,USA,37.09024,-95.712891
918790757,2020-12-20,Male,40s,Offline,,A10001,31,84,30110.0,10111.183,Beauty & Health,Cosmetics,Asia,South Korea,KR,KOR,35.907757,127.766922
918842256,2017-11-07,Male,40s,Online,2017-11-11,C10002,24,46,73109.9,11254.662,Foods,Beverages,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
918878304,2017-12-26,Male,40s,Online,2017-12-30,D10002,37,60,19000.7,15833.927,Office,Office Supplies,Europe,Turkey,TR,TUR,38.963745,35.243322
918881309,2017-05-06,Female,60s,Offline,,D10001,25,65,12711.6,10593.016,Home,Household,Europe,Norway,NO,NOR,59.9138204,10.7387413
918898475,2020-12-04,Male,30s,Online,2020-12-08,D10002,26,33,38177.1,38051.219,Office,Office Supplies,Asia,Philippines,PH,PHL,14.5833333,120.9666667
918905770,2020-09-10,Female,30s,Online,2020-09-10,A10001,35,55,32170.5,19674.285,Beauty & Health,Cosmetics,Asia,Thailand,THA,TH,13.75,100.5167
918922078,2018-03-27,Male,50s,Offline,,C10003,5,59,30511.1,14899.211,Foods,Vegetables,Asia,China,CN,CHN,35.86166,104.195397
918968427,2017-05-02,Male,40s,Offline,2017-05-04,B10001,8,37,14344.1,11953.446,Clothes,Clothes,Europe,Denmark,DK,DNK,56.26392,9.501785
919070565,2019-08-18,Female,40s,Online,2019-08-21,C10005,40,90,39391.6,32826.348,Foods,Baby Food,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
919086444,2018-04-20,Male,50s,Offline,,D10001,39,65,42264.7,39966.955,Home,Household,America,United States of America,US,USA,37.09024,-95.712891
919093739,2019-07-30,Female,30s,Online,2019-08-02,C10007,8,54,38069.9,14844.159,Foods,Meat,Europe,Denmark,DK,DNK,56.26392,9.501785
919110047,2019-08-23,Female,20s,Online,2019-08-25,D10001,39,24,31922.5,16903.802,Home,Household,America,United States of America,US,USA,37.09024,-95.712891
919111335,2017-10-16,Male,40s,Offline,,B10001,3,73,15576.8,14582.073,Clothes,Clothes,Europe,Belgium,BE,BEL,50.503887,4.469936
919120776,2017-09-02,Female,20s,Offline,2017-09-04,D10002,12,70,23249.3,22787.007,Office,Office Supplies,Europe,Germany,DE,DEU,52.5234051,13.4113999
919148242,2020-02-26,Male,30s,Online,2020-02-27,C10002,39,81,30098.8,13747.543,Foods,Beverages,America,United States of America,US,USA,37.09024,-95.712891
919177854,2017-08-26,Male,50s,Online,2017-08-26,D10001,3,100,17276.1,14396.714,Home,Household,Europe,Belgium,BE,BEL,50.503887,4.469936
919184291,2020-05-14,Male,40s,Online,2020-05-17,B10001,39,63,38568.7,36780.839,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
919213044,2018-05-06,Female,40s,Online,2018-05-14,B10001,37,53,17484.5,15165.745,Clothes,Clothes,Europe,Turkey,TR,TUR,38.963745,35.243322
919277846,2018-10-07,Female,20s,Offline,,B10001,34,43,10316.0,8596.634,Clothes,Clothes,Asia,Taiwan,TW,TWN,23.69781,120.960515
919282567,2018-11-14,Male,30s,Offline,,B10001,24,30,59488.1,13633.536,Clothes,Clothes,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
919313037,2017-05-17,Female,30s,Online,2017-05-21,B10001,39,56,18280.4,15339.891,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
919325482,2017-06-09,Male,30s,Online,2017-06-11,C10004,20,50,32013.0,18981.312,Foods,Fruits,America,Mexico,MX,MEX,23.634501,-102.552784
919408738,2020-03-29,Male,30s,Offline,,C10004,39,92,38180.5,17629.058,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
919425904,2019-12-09,Female,40s,Online,2019-12-14,C10007,6,58,30753.3,10759.702,Foods,Meat,Europe,Croatia,HR,HRV,45.1,15.3
919426763,2020-07-16,Female,60s,Online,2020-07-18,A10002,6,41,32080.1,24487.093,Beauty & Health,Personal Care,Europe,Croatia,HR,HRV,45.1,15.3
919438350,2019-07-03,Male,40s,Offline,2019-07-06,B10001,39,63,16180.5,15206.912,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
919453370,2019-10-31,Female,20s,Offline,,C10007,12,91,38218.7,10370.878,Foods,Meat,Europe,Germany,DE,DEU,52.5234051,13.4113999
919470536,2019-01-17,Female,40s,Offline,2019-01-24,B10001,8,33,39680.5,26393.885,Clothes,Clothes,Europe,Denmark,DK,DNK,56.26392,9.501785
919472682,2019-09-26,Female,60s,Online,2019-09-26,C10002,38,67,14878.5,13863.163,Foods,Beverages,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
919541776,2018-01-04,Male,40s,Online,2018-01-13,A10001,4,77,33670.2,13848.284,Beauty & Health,Cosmetics,America,Canada,CA,CAN,45.423494,-75.697933
919551646,2019-09-10,Female,30s,Online,2019-09-12,A10002,37,68,980.8,817.3,Beauty & Health,Personal Care,Europe,Turkey,TR,TUR,38.963745,35.243322
919552505,2017-12-11,Female,40s,Offline,2017-12-16,C10006,28,37,44774.1,33098.52,Foods,Cereal,Europe,Russia,RU,RUS,55.755786,37.617633
919592845,2017-02-26,Male,30s,Offline,2017-02-28,C10002,39,29,34489.5,18545.702,Foods,Beverages,America,United States of America,US,USA,37.09024,-95.712891
919614303,2020-11-13,Female,20s,Online,2020-11-15,A10001,39,30,39259.6,14566.049,Beauty & Health,Cosmetics,America,United States of America,US,USA,37.09024,-95.712891
919684684,2017-08-09,Female,40s,Online,2017-08-16,B10001,39,53,51159.1,26922.743,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
919769656,2019-08-18,Female,50s,Online,2019-08-21,B10001,33,45,37718.2,31431.809,Clothes,Clothes,Europe,Sweden,SE,SWE,59.6167,16.55
919838750,2019-05-15,Female,50s,Online,2019-05-17,C10005,29,45,38113.6,31761.342,Foods,Baby Food,Africa,Senegal,SN,SEN,14.497401,-14.452362
919843041,2017-10-07,Female,60s,Offline,,A10001,3,46,17706.6,14755.5,Beauty & Health,Cosmetics,Europe,Belgium,BE,BEL,50.503887,4.469936
919847333,2017-07-08,Female,20s,Offline,,C10004,32,55,21762.9,17010.228,Foods,Fruits,Europe,Spain,ES,ESP,40.463667,-3.74922
919860637,2019-07-07,Male,30s,Online,2019-07-14,D10002,5,44,30826.2,24640.738,Office,Office Supplies,Asia,China,CN,CHN,35.86166,104.195397
919973504,2017-04-12,Female,20s,Offline,,B10001,40,66,10379.7,8649.737,Clothes,Clothes,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
920075213,2019-02-27,Male,40s,Offline,,D10001,5,69,38352.6,19431.131,Home,Household,Asia,China,CN,CHN,35.86166,104.195397
920176494,2020-11-29,Female,50s,Offline,,C10007,6,50,38683.8,16239.497,Foods,Meat,Europe,Croatia,HR,HRV,45.1,15.3
920204389,2017-04-29,Male,50s,Offline,,C10007,39,26,38586.4,14761.875,Foods,Meat,America,United States of America,US,USA,37.09024,-95.712891
920206534,2017-09-16,Male,30s,Online,2017-09-17,B10001,15,52,32865.5,15426.275,Clothes,Clothes,Europe,Iceland,IS,ISL,65.0,-18.0
920223271,2017-09-24,Male,30s,Offline,2017-09-27,A10001,5,49,35815.4,29846.187,Beauty & Health,Cosmetics,Asia,China,CN,CHN,35.86166,104.195397
920232713,2017-03-19,Male,60s,Online,2017-03-23,A10002,5,62,61522.0,20840.912,Beauty & Health,Personal Care,Asia,China,CN,CHN,35.86166,104.195397
920238292,2020-09-14,Female,60s,Online,2020-09-14,B10001,40,70,35497.1,14906.594,Clothes,Clothes,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
920260179,2019-11-20,Female,40s,Online,2019-11-23,B10001,19,55,11531.2,9609.355,Clothes,Clothes,Asia,Malaysia,MY,MYS,4.210484,101.975766
920271766,2020-06-23,Female,50s,Offline,,C10007,39,21,30507.1,25422.559,Foods,Meat,America,United States of America,US,USA,37.09024,-95.712891
920280778,2019-01-19,Male,20s,Offline,,C10003,4,46,38770.7,34958.557,Foods,Vegetables,America,Canada,CA,CAN,45.423494,-75.697933
920286357,2017-06-20,Female,50s,Offline,,C10002,6,30,14292.7,11910.55,Foods,Beverages,Europe,Croatia,HR,HRV,45.1,15.3
920398795,2020-12-23,Male,30s,Online,2020-12-25,A10002,10,27,31335.4,26112.796,Beauty & Health,Personal Care,Africa,Ethiopia,ET,ETH,8.0,38.0
920422399,2020-03-03,Female,20s,Online,2020-03-05,C10003,8,60,38563.8,32136.534,Foods,Vegetables,Europe,Denmark,DK,DNK,56.26392,9.501785
920455443,2017-07-04,Male,20s,Offline,,B10001,33,65,20537.3,17114.397,Clothes,Clothes,Europe,Sweden,SE,SWE,59.6167,16.55
920509946,2019-06-15,Male,50s,Online,2019-06-24,C10004,39,92,31912.9,19674.285,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
920510804,2018-12-31,Female,20s,Offline,2019-01-02,C10004,39,42,63705.4,21059.776,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
920543420,2020-06-16,Female,20s,Online,2020-06-19,C10006,27,87,30761.8,16480.032,Foods,Cereal,Europe,Poland,PL,POL,51.919438,19.145136
920564448,2018-04-28,Female,40s,Online,2018-05-01,A10002,35,86,16806.2,15030.678,Beauty & Health,Personal Care,Asia,Thailand,THA,TH,13.75,100.5167
920577752,2020-04-26,Male,30s,Online,2020-04-30,C10007,37,97,30149.9,16715.575,Foods,Meat,Europe,Turkey,TR,TUR,38.963745,35.243322
920584189,2018-05-19,Female,30s,Offline,,A10002,1,69,22406.5,15627.427,Beauty & Health,Personal Care,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
920601785,2018-01-20,Female,50s,Online,2018-01-22,A10001,5,42,15193.9,10475.136,Beauty & Health,Cosmetics,Asia,China,CN,CHN,35.86166,104.195397
920608222,2020-10-20,Male,60s,Online,2020-10-28,C10004,8,88,39619.7,21133.656,Foods,Fruits,Europe,Denmark,DK,DNK,56.26392,9.501785
920622813,2017-05-21,Female,30s,Online,2017-05-25,D10002,38,44,30291.7,19975.326,Office,Office Supplies,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
920726239,2017-10-26,Female,30s,Online,2017-10-30,A10001,8,51,17290.4,11680.96,Beauty & Health,Cosmetics,Europe,Denmark,DK,DNK,56.26392,9.501785
920729243,2017-01-04,Male,30s,Online,2017-01-06,C10004,39,54,22391.5,15584.25,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
920782458,2020-02-28,Male,60s,Online,2020-03-01,C10003,18,87,38770.2,20021.718,Foods,Vegetables,Africa,Kenya,KE,KEN,1.0,38.0
920824515,2020-10-27,Male,30s,Offline,2020-11-01,C10004,24,66,39941.4,33284.459,Foods,Fruits,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
920871293,2020-05-01,Female,50s,Online,2020-05-03,A10001,23,55,39788.8,13686.547,Beauty & Health,Cosmetics,Asia,Nepal,NP,NPL,28.394857,84.124008
920873868,2018-01-07,Male,50s,Online,2018-01-10,B10001,24,63,17961.7,14968.103,Clothes,Clothes,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
920887172,2017-01-09,Male,40s,Offline,,D10001,1,93,39704.1,15083.542,Home,Household,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
920900905,2020-07-03,Female,50s,Online,2020-07-05,C10003,38,51,31204.1,12239.399,Foods,Vegetables,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
920999610,2018-08-24,Male,30s,Online,2018-08-27,B10001,17,73,11293.5,9411.21,Clothes,Clothes,Asia,Japan,JP,JPN,36.204824,138.252924
921069133,2018-08-13,Female,60s,Offline,,B10001,5,38,35889.7,19777.275,Clothes,Clothes,Asia,China,CN,CHN,35.86166,104.195397
921083295,2017-11-02,Male,50s,Online,2017-11-02,B10001,15,69,29712.3,19999.6,Clothes,Clothes,Europe,Iceland,IS,ISL,65.0,-18.0
921113336,2018-02-04,Female,40s,Offline,,B10001,13,59,22947.9,12003.904,Clothes,Clothes,Europe,Greece,GR,GRC,39.074208,21.824312
921126210,2017-02-09,Female,50s,Offline,,B10001,6,89,58433.1,18219.612,Clothes,Clothes,Europe,Croatia,HR,HRV,45.1,15.3
921146810,2017-10-14,Male,20s,Online,2017-10-14,A10002,38,68,38003.9,14049.591,Beauty & Health,Personal Care,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
921156680,2018-05-02,Male,30s,Offline,,A10001,37,62,13840.7,11533.897,Beauty & Health,Cosmetics,Europe,Turkey,TR,TUR,38.963745,35.243322
921166980,2020-06-03,Male,40s,Online,2020-06-06,C10007,17,96,31663.9,14425.208,Foods,Meat,Asia,Japan,JP,JPN,36.204824,138.252924
921209466,2020-06-03,Male,40s,Offline,,A10002,37,90,35284.2,18061.981,Beauty & Health,Personal Care,Europe,Turkey,TR,TUR,38.963745,35.243322
921211612,2019-09-25,Male,50s,Online,2019-09-27,C10001,12,60,20140.3,18101.226,Foods,Snacks,Europe,Germany,DE,DEU,52.5234051,13.4113999
921253240,2017-11-04,Male,30s,Offline,,D10001,39,40,19938.4,11360.794,Home,Household,America,United States of America,US,USA,37.09024,-95.712891
921271693,2019-03-27,Male,40s,Online,2019-03-31,C10006,17,85,35604.9,14813.933,Foods,Cereal,Asia,Japan,JP,JPN,36.204824,138.252924
921293580,2017-01-22,Female,40s,Online,2017-01-24,B10001,32,70,80154.0,17491.667,Clothes,Clothes,Europe,Spain,ES,ESP,40.463667,-3.74922
921328341,2017-10-08,Male,20s,Offline,,C10005,35,43,13037.2,10864.354,Foods,Baby Food,Asia,Thailand,THA,TH,13.75,100.5167
921340787,2020-03-20,Male,60s,Offline,2020-03-22,C10007,6,70,38752.3,21356.68,Foods,Meat,Europe,Croatia,HR,HRV,45.1,15.3
921346795,2018-12-30,Female,50s,Online,2019-01-02,C10002,28,55,13123.7,10936.383,Foods,Beverages,Europe,Russia,RU,RUS,55.755786,37.617633
921384131,2019-12-02,Male,20s,Offline,,C10003,17,93,15136.6,12613.792,Foods,Vegetables,Asia,Japan,JP,JPN,36.204824,138.252924
921393144,2020-07-17,Male,50s,Online,2020-07-18,C10003,39,29,34386.9,22923.172,Foods,Vegetables,America,United States of America,US,USA,37.09024,-95.712891
921439921,2018-05-26,Male,20s,Offline,,A10001,16,28,31158.0,22643.219,Beauty & Health,Cosmetics,Europe,Italy,IT,ITA,41.87194,12.56738
921466958,2017-11-09,Male,30s,Online,2017-11-11,B10001,38,52,18388.8,11748.156,Clothes,Clothes,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
921531331,2020-12-05,Female,60s,Online,2020-12-09,C10004,26,97,30530.8,14633.46,Foods,Fruits,Asia,Philippines,PH,PHL,14.5833333,120.9666667
921539485,2019-06-26,Male,30s,Offline,2019-06-26,C10006,39,62,36740.7,16789.883,Foods,Cereal,America,United States of America,US,USA,37.09024,-95.712891
921552360,2017-10-31,Male,20s,Offline,2017-11-08,C10007,39,22,20132.9,15081.426,Foods,Meat,America,United States of America,US,USA,37.09024,-95.712891
921593987,2019-04-09,Female,50s,Offline,,C10005,33,55,37951.6,10487.8,Foods,Baby Food,Europe,Sweden,SE,SWE,59.6167,16.55
921601712,2017-10-20,Female,20s,Online,2017-10-22,A10001,39,49,92096.4,19026.164,Beauty & Health,Cosmetics,America,United States of America,US,USA,37.09024,-95.712891
